"Latitude","Longitude","Rainfall","dataDate","dataTime","validityDate","validityTime","Site","Region","Farm","GDP"
54.394,-6.589,0.13161087036,2017-05-22,0,2017-05-23,900,"B1","Border",1,0.13161087036
54.394,-6.589,0.0030508041382,2017-05-23,0,2017-05-24,900,"B1","Border",1,0.1346616744982
54.394,-6.589,0.0012302398682,2017-05-24,0,2017-05-25,900,"B1","Border",1,0.1358919143664
54.394,-6.589,0.010454177856,2017-05-25,0,2017-05-26,900,"B1","Border",1,0.1463460922224
54.394,-6.589,0,2017-05-26,0,2017-05-27,900,"B1","Border",1,0.1463460922224
54.394,-6.589,10.951164246,2017-05-27,0,2017-05-28,900,"B1","Border",1,11.0975103382224
54.394,-6.589,0.55945587158,2017-05-28,0,2017-05-29,900,"B1","Border",1,11.6569662098024
54.394,-6.589,0.96280670166,2017-05-29,0,2017-05-30,900,"B1","Border",1,12.6197729114624
54.394,-6.589,0.33831214905,2017-05-30,0,2017-05-31,900,"B1","Border",1,12.9580850605124
54.394,-6.589,1.5983028412,2017-05-31,0,2017-06-01,900,"B1","Border",1,14.5563879017124
54.394,-6.589,7.0710296631,2017-06-01,0,2017-06-02,900,"B1","Border",1,21.6274175648124
54.394,-6.589,0.17783355713,2017-06-02,0,2017-06-03,900,"B1","Border",1,21.8052511219424
54.394,-6.589,3.522895813,2017-06-03,0,2017-06-04,900,"B1","Border",1,25.3281469349424
54.394,-6.589,7.9885253906,2017-06-04,0,2017-06-05,900,"B1","Border",1,33.3166723255424
54.394,-6.589,9.4396286011,2017-06-05,0,2017-06-06,900,"B1","Border",1,42.7563009266424
54.394,-6.589,2.2521438599,2017-06-06,0,2017-06-07,900,"B1","Border",1,45.0084447865424
54.394,-6.589,9.6067810059,2017-06-07,0,2017-06-08,900,"B1","Border",1,54.6152257924424
54.394,-6.589,12.191894531,2017-06-08,0,2017-06-09,900,"B1","Border",1,66.8071203234424
54.394,-6.589,4.8896179199,2017-06-09,0,2017-06-10,900,"B1","Border",1,71.6967382433424
54.394,-6.589,7.2602996826,2017-06-10,0,2017-06-11,900,"B1","Border",1,78.9570379259424
54.394,-6.589,4.5186576843,2017-06-11,0,2017-06-12,900,"B1","Border",1,83.4756956102424
54.394,-6.589,1.026184082,2017-06-12,0,2017-06-13,900,"B1","Border",1,84.5018796922424
54.394,-6.589,0.47435760498,2017-06-13,0,2017-06-14,900,"B1","Border",1,84.9762372972224
54.394,-6.589,0.29481124878,2017-06-14,0,2017-06-15,900,"B1","Border",1,85.2710485460024
54.394,-6.589,4.9547805786,2017-06-15,0,2017-06-16,900,"B1","Border",1,90.2258291246024
54.394,-6.589,0.012610435486,2017-06-16,0,2017-06-17,900,"B1","Border",1,90.2384395600884
54.394,-6.589,0.0073056221008,2017-06-17,0,2017-06-18,900,"B1","Border",1,90.2457451821892
54.394,-6.589,0,2017-06-18,0,2017-06-19,900,"B1","Border",1,90.2457451821892
54.394,-6.589,0.031009674072,2017-06-19,0,2017-06-20,900,"B1","Border",1,90.2767548562612
54.394,-6.589,0,2017-06-20,0,2017-06-21,900,"B1","Border",1,90.2767548562612
54.394,-6.589,1.9583206177,2017-06-21,0,2017-06-22,900,"B1","Border",1,92.2350754739612
54.394,-6.589,1.254901886,2017-06-22,0,2017-06-23,900,"B1","Border",1,93.4899773599612
54.394,-6.589,0.52948570251,2017-06-23,0,2017-06-24,900,"B1","Border",1,94.0194630624712
54.394,-6.589,0.17653656006,2017-06-24,0,2017-06-25,900,"B1","Border",1,94.1959996225312
54.394,-6.589,0.044502258301,2017-06-25,0,2017-06-26,900,"B1","Border",1,94.2405018808322
54.394,-6.589,10.585617065,2017-06-26,0,2017-06-27,900,"B1","Border",1,104.826118945832
54.394,-6.589,15.657562256,2017-06-27,0,2017-06-28,900,"B1","Border",1,120.483681201832
54.394,-6.589,3.8444290161,2017-06-28,0,2017-06-29,900,"B1","Border",1,124.328110217932
54.394,-6.589,1.5726852417,2017-06-29,0,2017-06-30,900,"B1","Border",1,125.900795459632
54.394,-6.589,0.83547592163,2017-06-30,0,2017-07-01,900,"B1","Border",1,126.736271381262
54.394,-6.589,0.0569190979,2017-07-01,0,2017-07-02,900,"B1","Border",1,126.793190479162
54.394,-6.589,0.40866088867,2017-07-02,0,2017-07-03,900,"B1","Border",1,127.201851367832
54.394,-6.589,17.631538391,2017-07-03,0,2017-07-04,900,"B1","Border",1,144.833389758832
54.394,-6.589,14.825614929,2017-07-04,0,2017-07-05,900,"B1","Border",1,159.659004687832
54.394,-6.589,1.328168869,2017-07-05,0,2017-07-06,900,"B1","Border",1,160.987173556832
54.394,-6.589,4.8974151611,2017-07-06,0,2017-07-07,900,"B1","Border",1,165.884588717932
54.394,-6.589,0.46061706543,2017-07-07,0,2017-07-08,900,"B1","Border",1,166.345205783362
54.394,-6.589,0.0023136138916,2017-07-08,0,2017-07-09,900,"B1","Border",1,166.347519397254
54.394,-6.589,5.688419342,2017-07-09,0,2017-07-10,900,"B1","Border",1,172.035938739254
54.394,-6.589,5.3605651855,2017-07-10,0,2017-07-11,900,"B1","Border",1,177.396503924754
54.394,-6.589,1.8072357178,2017-07-11,0,2017-07-12,900,"B1","Border",1,179.203739642554
54.394,-6.589,0,2017-07-12,0,2017-07-13,900,"B1","Border",1,179.203739642554
54.394,-6.589,1.2247180939,2017-07-13,0,2017-07-14,900,"B1","Border",1,180.428457736454
54.394,-6.589,4.8114814758,2017-07-14,0,2017-07-15,900,"B1","Border",1,185.239939212254
54.394,-6.589,0.38738059998,2017-07-15,0,2017-07-16,900,"B1","Border",1,185.627319812234
54.394,-6.589,0.1527557373,2017-07-16,0,2017-07-17,900,"B1","Border",1,185.780075549534
54.239,-6.77999999999997,0.20066833496,2017-05-22,0,2017-05-23,900,"B2","Border",2,0.20066833496
54.239,-6.77999999999997,0.028768539429,2017-05-23,0,2017-05-24,900,"B2","Border",2,0.229436874389
54.239,-6.77999999999997,0.021684646606,2017-05-24,0,2017-05-25,900,"B2","Border",2,0.251121520995
54.239,-6.77999999999997,0.010454177856,2017-05-25,0,2017-05-26,900,"B2","Border",2,0.261575698851
54.239,-6.77999999999997,0.14138793945,2017-05-26,0,2017-05-27,900,"B2","Border",2,0.402963638301
54.239,-6.77999999999997,9.9036331177,2017-05-27,0,2017-05-28,900,"B2","Border",2,10.306596756001
54.239,-6.77999999999997,0.48373413086,2017-05-28,0,2017-05-29,900,"B2","Border",2,10.790330886861
54.239,-6.77999999999997,0.88332366943,2017-05-29,0,2017-05-30,900,"B2","Border",2,11.673654556291
54.239,-6.77999999999997,0.67130470276,2017-05-30,0,2017-05-31,900,"B2","Border",2,12.344959259051
54.239,-6.77999999999997,2.258605957,2017-05-31,0,2017-06-01,900,"B2","Border",2,14.603565216051
54.239,-6.77999999999997,7.037563324,2017-06-01,0,2017-06-02,900,"B2","Border",2,21.641128540051
54.239,-6.77999999999997,0.27641296387,2017-06-02,0,2017-06-03,900,"B2","Border",2,21.917541503921
54.239,-6.77999999999997,4.0350036621,2017-06-03,0,2017-06-04,900,"B2","Border",2,25.952545166021
54.239,-6.77999999999997,14.094512939,2017-06-04,0,2017-06-05,900,"B2","Border",2,40.047058105021
54.239,-6.77999999999997,8.6630096436,2017-06-05,0,2017-06-06,900,"B2","Border",2,48.710067748621
54.239,-6.77999999999997,1.8479614258,2017-06-06,0,2017-06-07,900,"B2","Border",2,50.558029174421
54.239,-6.77999999999997,11.396247864,2017-06-07,0,2017-06-08,900,"B2","Border",2,61.954277038421
54.239,-6.77999999999997,12.045944214,2017-06-08,0,2017-06-09,900,"B2","Border",2,74.000221252421
54.239,-6.77999999999997,5.8970489502,2017-06-09,0,2017-06-10,900,"B2","Border",2,79.897270202621
54.239,-6.77999999999997,7.0029830933,2017-06-10,0,2017-06-11,900,"B2","Border",2,86.900253295921
54.239,-6.77999999999997,4.0878143311,2017-06-11,0,2017-06-12,900,"B2","Border",2,90.988067627021
54.239,-6.77999999999997,1.2913284302,2017-06-12,0,2017-06-13,900,"B2","Border",2,92.279396057221
54.239,-6.77999999999997,0.45864105225,2017-06-13,0,2017-06-14,900,"B2","Border",2,92.738037109471
54.239,-6.77999999999997,0.43427276611,2017-06-14,0,2017-06-15,900,"B2","Border",2,93.172309875581
54.239,-6.77999999999997,3.4715747833,2017-06-15,0,2017-06-16,900,"B2","Border",2,96.643884658881
54.239,-6.77999999999997,0.063937187195,2017-06-16,0,2017-06-17,900,"B2","Border",2,96.707821846076
54.239,-6.77999999999997,0.027343273163,2017-06-17,0,2017-06-18,900,"B2","Border",2,96.735165119239
54.239,-6.77999999999997,0.0013294219971,2017-06-18,0,2017-06-19,900,"B2","Border",2,96.7364945412361
54.239,-6.77999999999997,0.001106262207,2017-06-19,0,2017-06-20,900,"B2","Border",2,96.7376008034431
54.239,-6.77999999999997,0,2017-06-20,0,2017-06-21,900,"B2","Border",2,96.7376008034431
54.239,-6.77999999999997,1.0441741943,2017-06-21,0,2017-06-22,900,"B2","Border",2,97.7817749977431
54.239,-6.77999999999997,0.52992630005,2017-06-22,0,2017-06-23,900,"B2","Border",2,98.3117012977931
54.239,-6.77999999999997,0.68747138977,2017-06-23,0,2017-06-24,900,"B2","Border",2,98.9991726875631
54.239,-6.77999999999997,0.14340782166,2017-06-24,0,2017-06-25,900,"B2","Border",2,99.1425805092231
54.239,-6.77999999999997,0.072862625122,2017-06-25,0,2017-06-26,900,"B2","Border",2,99.2154431343451
54.239,-6.77999999999997,14.462646484,2017-06-26,0,2017-06-27,900,"B2","Border",2,113.678089618345
54.239,-6.77999999999997,19.111907959,2017-06-27,0,2017-06-28,900,"B2","Border",2,132.789997577345
54.239,-6.77999999999997,4.5878982544,2017-06-28,0,2017-06-29,900,"B2","Border",2,137.377895831745
54.239,-6.77999999999997,1.0575485229,2017-06-29,0,2017-06-30,900,"B2","Border",2,138.435444354645
54.239,-6.77999999999997,1.0297889709,2017-06-30,0,2017-07-01,900,"B2","Border",2,139.465233325545
54.239,-6.77999999999997,0.075943946838,2017-07-01,0,2017-07-02,900,"B2","Border",2,139.541177272383
54.239,-6.77999999999997,0.46039390564,2017-07-02,0,2017-07-03,900,"B2","Border",2,140.001571178023
54.239,-6.77999999999997,18.819797516,2017-07-03,0,2017-07-04,900,"B2","Border",2,158.821368694023
54.239,-6.77999999999997,12.057220459,2017-07-04,0,2017-07-05,900,"B2","Border",2,170.878589153023
54.239,-6.77999999999997,0.75903892517,2017-07-05,0,2017-07-06,900,"B2","Border",2,171.637628078193
54.239,-6.77999999999997,3.2598876953,2017-07-06,0,2017-07-07,900,"B2","Border",2,174.897515773493
54.239,-6.77999999999997,0.41124343872,2017-07-07,0,2017-07-08,900,"B2","Border",2,175.308759212213
54.239,-6.77999999999997,0.0046272277832,2017-07-08,0,2017-07-09,900,"B2","Border",2,175.313386439996
54.239,-6.77999999999997,3.767742157,2017-07-09,0,2017-07-10,900,"B2","Border",2,179.081128596996
54.239,-6.77999999999997,3.7022323608,2017-07-10,0,2017-07-11,900,"B2","Border",2,182.783360957796
54.239,-6.77999999999997,1.2878265381,2017-07-11,0,2017-07-12,900,"B2","Border",2,184.071187495896
54.239,-6.77999999999997,0,2017-07-12,0,2017-07-13,900,"B2","Border",2,184.071187495896
54.239,-6.77999999999997,1.4607276917,2017-07-13,0,2017-07-14,900,"B2","Border",2,185.531915187596
54.239,-6.77999999999997,2.4585380554,2017-07-14,0,2017-07-15,900,"B2","Border",2,187.990453242996
54.239,-6.77999999999997,0.31196403503,2017-07-15,0,2017-07-16,900,"B2","Border",2,188.302417278026
54.239,-6.77999999999997,0.033479690552,2017-07-16,0,2017-07-17,900,"B2","Border",2,188.335896968578
54.268,-6.476,0.12060165405,2017-05-22,0,2017-05-23,900,"B3","Border",3,0.12060165405
54.268,-6.476,0.01525592804,2017-05-23,0,2017-05-24,900,"B3","Border",3,0.13585758209
54.268,-6.476,0.00061511993408,2017-05-24,0,2017-05-25,900,"B3","Border",3,0.13647270202408
54.268,-6.476,0.011709213257,2017-05-25,0,2017-05-26,900,"B3","Border",3,0.14818191528108
54.268,-6.476,0,2017-05-26,0,2017-05-27,900,"B3","Border",3,0.14818191528108
54.268,-6.476,15.7498703,2017-05-27,0,2017-05-28,900,"B3","Border",3,15.8980522152811
54.268,-6.476,0.41591644287,2017-05-28,0,2017-05-29,900,"B3","Border",3,16.3139686581511
54.268,-6.476,1.2912368774,2017-05-29,0,2017-05-30,900,"B3","Border",3,17.6052055355511
54.268,-6.476,0.48640823364,2017-05-30,0,2017-05-31,900,"B3","Border",3,18.0916137691911
54.268,-6.476,1.5154342651,2017-05-31,0,2017-06-01,900,"B3","Border",3,19.6070480342911
54.268,-6.476,8.1612510681,2017-06-01,0,2017-06-02,900,"B3","Border",3,27.7682991023911
54.268,-6.476,3.0646972656,2017-06-02,0,2017-06-03,900,"B3","Border",3,30.8329963679911
54.268,-6.476,0.960105896,2017-06-03,0,2017-06-04,900,"B3","Border",3,31.7931022639911
54.268,-6.476,10.596252441,2017-06-04,0,2017-06-05,900,"B3","Border",3,42.3893547049911
54.268,-6.476,12.996765137,2017-06-05,0,2017-06-06,900,"B3","Border",3,55.3861198419911
54.268,-6.476,3.5586929321,2017-06-06,0,2017-06-07,900,"B3","Border",3,58.9448127740911
54.268,-6.476,11.861968994,2017-06-07,0,2017-06-08,900,"B3","Border",3,70.8067817680911
54.268,-6.476,12.487556458,2017-06-08,0,2017-06-09,900,"B3","Border",3,83.2943382260911
54.268,-6.476,4.1356925964,2017-06-09,0,2017-06-10,900,"B3","Border",3,87.4300308224911
54.268,-6.476,7.7239074707,2017-06-10,0,2017-06-11,900,"B3","Border",3,95.1539382931911
54.268,-6.476,3.9700393677,2017-06-11,0,2017-06-12,900,"B3","Border",3,99.1239776608911
54.268,-6.476,1.3440895081,2017-06-12,0,2017-06-13,900,"B3","Border",3,100.468067168991
54.268,-6.476,0.48663330078,2017-06-13,0,2017-06-14,900,"B3","Border",3,100.954700469771
54.268,-6.476,0.30473709106,2017-06-14,0,2017-06-15,900,"B3","Border",3,101.259437560831
54.268,-6.476,3.9266014099,2017-06-15,0,2017-06-16,900,"B3","Border",3,105.186038970731
54.268,-6.476,0.032300949097,2017-06-16,0,2017-06-17,900,"B3","Border",3,105.218339919828
54.268,-6.476,0.0013566017151,2017-06-17,0,2017-06-18,900,"B3","Border",3,105.219696521543
54.268,-6.476,0,2017-06-18,0,2017-06-19,900,"B3","Border",3,105.219696521543
54.268,-6.476,0.035442352295,2017-06-19,0,2017-06-20,900,"B3","Border",3,105.255138873838
54.268,-6.476,0,2017-06-20,0,2017-06-21,900,"B3","Border",3,105.255138873838
54.268,-6.476,1.564239502,2017-06-21,0,2017-06-22,900,"B3","Border",3,106.819378375838
54.268,-6.476,0.54740524292,2017-06-22,0,2017-06-23,900,"B3","Border",3,107.366783618758
54.268,-6.476,0.46588516235,2017-06-23,0,2017-06-24,900,"B3","Border",3,107.832668781108
54.268,-6.476,0.093486785889,2017-06-24,0,2017-06-25,900,"B3","Border",3,107.926155566997
54.268,-6.476,0.034467697144,2017-06-25,0,2017-06-26,900,"B3","Border",3,107.960623264141
54.268,-6.476,12.619598389,2017-06-26,0,2017-06-27,900,"B3","Border",3,120.580221653141
54.268,-6.476,22.590049744,2017-06-27,0,2017-06-28,900,"B3","Border",3,143.170271397141
54.268,-6.476,3.7431182861,2017-06-28,0,2017-06-29,900,"B3","Border",3,146.913389683241
54.268,-6.476,1.5296707153,2017-06-29,0,2017-06-30,900,"B3","Border",3,148.443060398541
54.268,-6.476,0.93477249146,2017-06-30,0,2017-07-01,900,"B3","Border",3,149.377832890001
54.268,-6.476,0.030408859253,2017-07-01,0,2017-07-02,900,"B3","Border",3,149.408241749254
54.268,-6.476,0.74433135986,2017-07-02,0,2017-07-03,900,"B3","Border",3,150.152573109114
54.268,-6.476,20.553180695,2017-07-03,0,2017-07-04,900,"B3","Border",3,170.705753804114
54.268,-6.476,11.853458405,2017-07-04,0,2017-07-05,900,"B3","Border",3,182.559212209114
54.268,-6.476,2.0518074036,2017-07-05,0,2017-07-06,900,"B3","Border",3,184.611019612714
54.268,-6.476,2.6801452637,2017-07-06,0,2017-07-07,900,"B3","Border",3,187.291164876414
54.268,-6.476,0.34103965759,2017-07-07,0,2017-07-08,900,"B3","Border",3,187.632204534004
54.268,-6.476,0,2017-07-08,0,2017-07-09,900,"B3","Border",3,187.632204534004
54.268,-6.476,3.0273590088,2017-07-09,0,2017-07-10,900,"B3","Border",3,190.659563542804
54.268,-6.476,3.001914978,2017-07-10,0,2017-07-11,900,"B3","Border",3,193.661478520804
54.268,-6.476,1.2570228577,2017-07-11,0,2017-07-12,900,"B3","Border",3,194.918501378504
54.268,-6.476,0,2017-07-12,0,2017-07-13,900,"B3","Border",3,194.918501378504
54.268,-6.476,1.4551010132,2017-07-13,0,2017-07-14,900,"B3","Border",3,196.373602391704
54.268,-6.476,2.4350738525,2017-07-14,0,2017-07-15,900,"B3","Border",3,198.808676244204
54.268,-6.476,0.20871734619,2017-07-15,0,2017-07-16,900,"B3","Border",3,199.017393590394
54.268,-6.476,0.022233963013,2017-07-16,0,2017-07-17,900,"B3","Border",3,199.039627553407
54.268,-6.476,0,2017-07-17,0,2017-07-18,900,"B3","Border",3,199.039627553407
54.198,-6.495,0.0074100494385,2017-05-23,0,2017-05-24,900,"B4","Border",4,0.0074100494385
54.198,-6.495,0.0055360794067,2017-05-24,0,2017-05-25,900,"B4","Border",4,0.0129461288452
54.198,-6.495,0.0062732696533,2017-05-25,0,2017-05-26,900,"B4","Border",4,0.0192193984985
54.198,-6.495,0,2017-05-26,0,2017-05-27,900,"B4","Border",4,0.0192193984985
54.198,-6.495,13.504264832,2017-05-27,0,2017-05-28,900,"B4","Border",4,13.5234842304985
54.198,-6.495,0.48825073242,2017-05-28,0,2017-05-29,900,"B4","Border",4,14.0117349629185
54.198,-6.495,0.49340057373,2017-05-29,0,2017-05-30,900,"B4","Border",4,14.5051355366485
54.198,-6.495,0.23810577393,2017-05-30,0,2017-05-31,900,"B4","Border",4,14.7432413105785
54.198,-6.495,1.8521976471,2017-05-31,0,2017-06-01,900,"B4","Border",4,16.5954389576785
54.198,-6.495,10.189014435,2017-06-01,0,2017-06-02,900,"B4","Border",4,26.7844533926785
54.198,-6.495,1.5521621704,2017-06-02,0,2017-06-03,900,"B4","Border",4,28.3366155630785
54.198,-6.495,6.2101325989,2017-06-03,0,2017-06-04,900,"B4","Border",4,34.5467481619785
54.198,-6.495,11.808326721,2017-06-04,0,2017-06-05,900,"B4","Border",4,46.3550748829785
54.198,-6.495,11.72592926,2017-06-05,0,2017-06-06,900,"B4","Border",4,58.0810041429785
54.198,-6.495,2.0773086548,2017-06-06,0,2017-06-07,900,"B4","Border",4,60.1583127977785
54.198,-6.495,13.923400879,2017-06-07,0,2017-06-08,900,"B4","Border",4,74.0817136767785
54.198,-6.495,14.579803467,2017-06-08,0,2017-06-09,900,"B4","Border",4,88.6615171437785
54.198,-6.495,5.4965133667,2017-06-09,0,2017-06-10,900,"B4","Border",4,94.1580305104785
54.198,-6.495,9.1310195923,2017-06-10,0,2017-06-11,900,"B4","Border",4,103.289050102779
54.198,-6.495,5.5838470459,2017-06-11,0,2017-06-12,900,"B4","Border",4,108.872897148679
54.198,-6.495,1.183134079,2017-06-12,0,2017-06-13,900,"B4","Border",4,110.056031227679
54.198,-6.495,2.0427742004,2017-06-13,0,2017-06-14,900,"B4","Border",4,112.098805428079
54.198,-6.495,0.18909454346,2017-06-14,0,2017-06-15,900,"B4","Border",4,112.287899971539
54.198,-6.495,3.4681568146,2017-06-15,0,2017-06-16,900,"B4","Border",4,115.756056786139
54.198,-6.495,0.038495063782,2017-06-16,0,2017-06-17,900,"B4","Border",4,115.79455184992
54.198,-6.495,0.012732505798,2017-06-17,0,2017-06-18,900,"B4","Border",4,115.807284355718
54.198,-6.495,0.00026512145996,2017-06-18,0,2017-06-19,900,"B4","Border",4,115.807549477178
54.198,-6.495,0.034332275391,2017-06-19,0,2017-06-20,900,"B4","Border",4,115.841881752569
54.198,-6.495,0,2017-06-20,0,2017-06-21,900,"B4","Border",4,115.841881752569
54.198,-6.495,0.72567749023,2017-06-21,0,2017-06-22,900,"B4","Border",4,116.567559242799
54.198,-6.495,2.4832420349,2017-06-22,0,2017-06-23,900,"B4","Border",4,119.050801277699
54.198,-6.495,0.95801925659,2017-06-23,0,2017-06-24,900,"B4","Border",4,120.008820534289
54.198,-6.495,0.098932266235,2017-06-24,0,2017-06-25,900,"B4","Border",4,120.107752800524
54.198,-6.495,0.08900642395,2017-06-25,0,2017-06-26,900,"B4","Border",4,120.196759224474
54.198,-6.495,13.718955994,2017-06-26,0,2017-06-27,900,"B4","Border",4,133.915715218474
54.198,-6.495,19.579170227,2017-06-27,0,2017-06-28,900,"B4","Border",4,153.494885445474
54.198,-6.495,4.0487518311,2017-06-28,0,2017-06-29,900,"B4","Border",4,157.543637276574
54.198,-6.495,1.632484436,2017-06-29,0,2017-06-30,900,"B4","Border",4,159.176121712574
54.198,-6.495,0.72761535645,2017-06-30,0,2017-07-01,900,"B4","Border",4,159.903737069024
54.198,-6.495,0.06175327301,2017-07-01,0,2017-07-02,900,"B4","Border",4,159.965490342034
54.198,-6.495,0.49448204041,2017-07-02,0,2017-07-03,900,"B4","Border",4,160.459972382444
54.198,-6.495,15.875488281,2017-07-03,0,2017-07-04,900,"B4","Border",4,176.335460663444
54.198,-6.495,10.84563446,2017-07-04,0,2017-07-05,900,"B4","Border",4,187.181095123444
54.198,-6.495,0.38132095337,2017-07-05,0,2017-07-06,900,"B4","Border",4,187.562416076814
54.198,-6.495,1.9228439331,2017-07-06,0,2017-07-07,900,"B4","Border",4,189.485260009914
54.198,-6.495,0.17037582397,2017-07-07,0,2017-07-08,900,"B4","Border",4,189.655635833884
54.198,-6.495,0.0019283294678,2017-07-08,0,2017-07-09,900,"B4","Border",4,189.657564163352
54.198,-6.495,3.0914382935,2017-07-09,0,2017-07-10,900,"B4","Border",4,192.749002456852
54.198,-6.495,3.2891235352,2017-07-10,0,2017-07-11,900,"B4","Border",4,196.038125992052
54.198,-6.495,0.77183914185,2017-07-11,0,2017-07-12,900,"B4","Border",4,196.809965133902
54.198,-6.495,0.0037269592285,2017-07-12,0,2017-07-13,900,"B4","Border",4,196.813692093131
54.198,-6.495,1.4255561829,2017-07-13,0,2017-07-14,900,"B4","Border",4,198.239248276031
54.198,-6.495,2.4793357849,2017-07-14,0,2017-07-15,900,"B4","Border",4,200.718584060931
54.198,-6.495,0.57661819458,2017-07-15,0,2017-07-16,900,"B4","Border",4,201.295202255511
54.198,-6.495,0.044727325439,2017-07-16,0,2017-07-17,900,"B4","Border",4,201.33992958095
54.198,-6.495,0,2017-07-17,0,2017-07-18,900,"B4","Border",4,201.33992958095
54.198,-6.495,15.63167572,2017-07-18,0,2017-07-19,900,"B4","Border",4,216.97160530095
54.172,-6.99400000000003,0.029858589172,2017-05-23,0,2017-05-24,900,"B5","Border",5,0.029858589172
54.172,-6.99400000000003,0.046443939209,2017-05-24,0,2017-05-25,900,"B5","Border",5,0.076302528381
54.172,-6.99400000000003,0.014219284058,2017-05-25,0,2017-05-26,900,"B5","Border",5,0.090521812439
54.172,-6.99400000000003,0,2017-05-26,0,2017-05-27,900,"B5","Border",5,0.090521812439
54.172,-6.99400000000003,10.748291016,2017-05-27,0,2017-05-28,900,"B5","Border",5,10.838812828439
54.172,-6.99400000000003,0.16840362549,2017-05-28,0,2017-05-29,900,"B5","Border",5,11.007216453929
54.172,-6.99400000000003,0.091484069824,2017-05-29,0,2017-05-30,900,"B5","Border",5,11.098700523753
54.172,-6.99400000000003,0.24874687195,2017-05-30,0,2017-05-31,900,"B5","Border",5,11.347447395703
54.172,-6.99400000000003,3.4244937897,2017-05-31,0,2017-06-01,900,"B5","Border",5,14.771941185403
54.172,-6.99400000000003,7.54737854,2017-06-01,0,2017-06-02,900,"B5","Border",5,22.319319725403
54.172,-6.99400000000003,1.4806442261,2017-06-02,0,2017-06-03,900,"B5","Border",5,23.799963951503
54.172,-6.99400000000003,3.6631774902,2017-06-03,0,2017-06-04,900,"B5","Border",5,27.463141441703
54.172,-6.99400000000003,15.065994263,2017-06-04,0,2017-06-05,900,"B5","Border",5,42.529135704703
54.172,-6.99400000000003,8.7711639404,2017-06-05,0,2017-06-06,900,"B5","Border",5,51.300299645103
54.172,-6.99400000000003,0.78204345703,2017-06-06,0,2017-06-07,900,"B5","Border",5,52.082343102133
54.172,-6.99400000000003,12.005172729,2017-06-07,0,2017-06-08,900,"B5","Border",5,64.087515831133
54.172,-6.99400000000003,11.493221283,2017-06-08,0,2017-06-09,900,"B5","Border",5,75.580737114133
54.172,-6.99400000000003,7.8444824219,2017-06-09,0,2017-06-10,900,"B5","Border",5,83.425219536033
54.172,-6.99400000000003,8.0637435913,2017-06-10,0,2017-06-11,900,"B5","Border",5,91.488963127333
54.172,-6.99400000000003,3.2089805603,2017-06-11,0,2017-06-12,900,"B5","Border",5,94.697943687633
54.172,-6.99400000000003,1.1013183594,2017-06-12,0,2017-06-13,900,"B5","Border",5,95.799262047033
54.172,-6.99400000000003,0.71644592285,2017-06-13,0,2017-06-14,900,"B5","Border",5,96.515707969883
54.172,-6.99400000000003,0.30424118042,2017-06-14,0,2017-06-15,900,"B5","Border",5,96.819949150303
54.172,-6.99400000000003,7.5193386078,2017-06-15,0,2017-06-16,900,"B5","Border",5,104.339287758103
54.172,-6.99400000000003,0.092255592346,2017-06-16,0,2017-06-17,900,"B5","Border",5,104.431543350449
54.172,-6.99400000000003,0.034648418427,2017-06-17,0,2017-06-18,900,"B5","Border",5,104.466191768876
54.172,-6.99400000000003,0.00053215026855,2017-06-18,0,2017-06-19,900,"B5","Border",5,104.466723919145
54.172,-6.99400000000003,0.0033226013184,2017-06-19,0,2017-06-20,900,"B5","Border",5,104.470046520463
54.172,-6.99400000000003,0,2017-06-20,0,2017-06-21,900,"B5","Border",5,104.470046520463
54.172,-6.99400000000003,1.9502639771,2017-06-21,0,2017-06-22,900,"B5","Border",5,106.420310497563
54.172,-6.99400000000003,1.1367530823,2017-06-22,0,2017-06-23,900,"B5","Border",5,107.557063579863
54.172,-6.99400000000003,0.8701915741,2017-06-23,0,2017-06-24,900,"B5","Border",5,108.427255153963
54.172,-6.99400000000003,0.099840164185,2017-06-24,0,2017-06-25,900,"B5","Border",5,108.527095318148
54.172,-6.99400000000003,0.11082077026,2017-06-25,0,2017-06-26,900,"B5","Border",5,108.637916088408
54.172,-6.99400000000003,13.654289246,2017-06-26,0,2017-06-27,900,"B5","Border",5,122.292205334408
54.172,-6.99400000000003,15.091751099,2017-06-27,0,2017-06-28,900,"B5","Border",5,137.383956433408
54.172,-6.99400000000003,6.5332946777,2017-06-28,0,2017-06-29,900,"B5","Border",5,143.917251111108
54.172,-6.99400000000003,0.47946166992,2017-06-29,0,2017-06-30,900,"B5","Border",5,144.396712781028
54.172,-6.99400000000003,0.51275634766,2017-06-30,0,2017-07-01,900,"B5","Border",5,144.909469128688
54.172,-6.99400000000003,0.06877040863,2017-07-01,0,2017-07-02,900,"B5","Border",5,144.978239537318
54.172,-6.99400000000003,0.71585655212,2017-07-02,0,2017-07-03,900,"B5","Border",5,145.694096089438
54.172,-6.99400000000003,16.037189484,2017-07-03,0,2017-07-04,900,"B5","Border",5,161.731285573438
54.172,-6.99400000000003,14.54196167,2017-07-04,0,2017-07-05,900,"B5","Border",5,176.273247243438
54.172,-6.99400000000003,0.32941818237,2017-07-05,0,2017-07-06,900,"B5","Border",5,176.602665425808
54.172,-6.99400000000003,2.2506561279,2017-07-06,0,2017-07-07,900,"B5","Border",5,178.853321553708
