"day","Site","Region","Farm","Plot","site_ID","treatment","Avg.Moisture","control_mean","plot_meanC_ratio","acc_rain"
8,"L5","Limerick","5","D2","Limerick5","Drought",44.7182291666667,41.3163194444444,1.08233816002891,0
8,"L5","Limerick","5","D3","Limerick5","Drought",41.3666666666667,41.3163194444444,1.00121857955644,0
16,"B1","Border","1","C1","Border1","Control",59.41875,57.6371527777778,1.03091056959547,185.780075549534
16,"B1","Border","1","C2","Border1","Control",57.6197916666667,57.6371527777778,0.999698786108015,185.780075549534
16,"B1","Border","1","C3","Border1","Control",55.8729166666667,57.6371527777778,0.969390644296515,185.780075549534
16,"B1","Border","1","D1","Border1","Drought",36.5661458333333,57.6371527777778,0.634419711437092,0
16,"B1","Border","1","D2","Border1","Drought",27.3244791666667,57.6371527777778,0.474077532455797,0
16,"B1","Border","1","D3","Border1","Drought",18.7484375,57.6371527777778,0.325283894093196,0
16,"B3","Border","3","C1","Border3","Control",47.9609375,57.9684027777778,0.827363446321931,199.039627553407
16,"B3","Border","3","C2","Border3","Control",66.5083333333333,57.9684027777778,1.14732043917604,199.039627553407
16,"B3","Border","3","C3","Border3","Control",59.4359375,57.9684027777778,1.02531611450203,199.039627553407
16,"B3","Border","3","D1","Border3","Drought",62.6265625,57.9684027777778,1.08035687545298,0
16,"B3","Border","3","D2","Border3","Drought",36.4317708333333,57.9684027777778,0.628476361044391,0
16,"B3","Border","3","D3","Border3","Drought",47.0307291666667,57.9684027777778,0.811316629629408,0
16,"B5","Border","5","C1","Border5","Control",76.4052083333333,73.9489583333333,1.03321547801834,195.046963216353
16,"B5","Border","5","C2","Border5","Control",76.7229166666667,73.9489583333333,1.03751179727008,195.046963216353
16,"B5","Border","5","C3","Border5","Control",68.71875,73.9489583333333,0.929272724711583,195.046963216353
16,"B5","Border","5","D1","Border5","Drought",22.1927083333333,73.9489583333333,0.300108464453241,0
16,"B5","Border","5","D2","Border5","Drought",12.5041666666667,73.9489583333333,0.169091856714231,0
16,"B5","Border","5","D3","Border5","Drought",25.9822916666667,73.9489583333333,0.351354397036244,0
16,"C1","Cork","1","C1","Cork1","Control",31.0572916666667,35.7727430555556,0.868183119713081,216.154336452734
16,"C1","Cork","1","C2","Cork1","Control",40.0572916666667,35.7727430555556,1.11977131875118,216.154336452734
16,"C1","Cork","1","C3","Cork1","Control",36.2036458333333,35.7727430555556,1.01204556153574,216.154336452734
16,"C1","Cork","1","D1","Cork1","Drought",37.60625,35.7727430555556,1.05125430111963,0
16,"C1","Cork","1","D2","Cork1","Drought",23.1171875,35.7727430555556,0.646223507772348,0
16,"C1","Cork","1","D3","Cork1","Drought",22.03125,35.7727430555556,0.615866945562021,0
16,"C2","Cork","2","C1","Cork2","Control",NA,23.9692708333333,NA,237.951861379492
16,"C2","Cork","2","C2","Cork2","Control",26.1104166666667,23.9692708333333,1.08932878468525,237.951861379492
16,"C2","Cork","2","C3","Cork2","Control",21.828125,23.9692708333333,0.910671215314748,237.951861379492
16,"C2","Cork","2","D1","Cork2","Drought",17.4395833333333,23.9692708333333,0.727580886986376,0
16,"C2","Cork","2","D2","Cork2","Drought",26.7619791666667,23.9692708333333,1.11651202711805,0
16,"C2","Cork","2","D3","Cork2","Drought",30.0432291666667,23.9692708333333,1.25340605375807,0
16,"C3","Cork","3","C1","Cork3","Control",29.5285714285714,29.5285714285714,1,207.805730341574
16,"C3","Cork","3","C2","Cork3","Control",NA,29.5285714285714,NA,207.805730341574
16,"C3","Cork","3","C3","Cork3","Control",NA,29.5285714285714,NA,207.805730341574
16,"C3","Cork","3","D1","Cork3","Drought",NA,29.5285714285714,NA,0
16,"C3","Cork","3","D2","Cork3","Drought",23.9142857142857,29.5285714285714,0.809869375907112,0
16,"C3","Cork","3","D3","Cork3","Drought",32.0890625,29.5285714285714,1.08671232462506,0
16,"C4","Cork","4","C1","Cork4","Control",48.3005208333333,47.7081597222222,1.01241634794886,210.081005096635
16,"C4","Cork","4","C2","Cork4","Control",48.5421875,47.7081597222222,1.01748186856575,210.081005096635
16,"C4","Cork","4","C3","Cork4","Control",46.2817708333333,47.7081597222222,0.970101783485384,210.081005096635
16,"C4","Cork","4","D1","Cork4","Drought",55.7713541666667,47.7081597222222,1.16901080426057,0
16,"C4","Cork","4","D2","Cork4","Drought",31.7177083333333,47.7081597222222,0.664827746825862,0
16,"C4","Cork","4","D3","Cork4","Drought",43.0270833333333,47.7081597222222,0.901881011211831,0
16,"C5","Cork","5","C1","Cork5","Control",43.9203125,38.6142361111111,1.13741243964068,203.502231120585
16,"C5","Cork","5","C2","Cork5","Control",44.2375,38.6142361111111,1.14562670287477,203.502231120585
16,"C5","Cork","5","C3","Cork5","Control",27.6848958333333,38.6142361111111,0.716960857484556,203.502231120585
16,"C5","Cork","5","D1","Cork5","Drought",29.596875,38.6142361111111,0.766475734877573,0
16,"C5","Cork","5","D2","Cork5","Drought",29.4609375,38.6142361111111,0.762955336348677,0
16,"C5","Cork","5","D3","Cork5","Drought",26.3145833333333,38.6142361111111,0.681473621739248,0
16,"D1","Dublin","1","C1","Dublin1","Control",48.9635416666667,46.9555555555556,1.04276354708945,177.287943840308
16,"D1","Dublin","1","C2","Dublin1","Control",46.6484375,46.9555555555556,0.993459388310459,177.287943840308
16,"D1","Dublin","1","C3","Dublin1","Control",45.2546875,46.9555555555556,0.963777064600095,177.287943840308
16,"D1","Dublin","1","D1","Dublin1","Drought",39.5927083333333,46.9555555555556,0.843195397539044,0
16,"D1","Dublin","1","D2","Dublin1","Drought",19.3796875,46.9555555555556,0.412724059394226,0
16,"D1","Dublin","1","D3","Dublin1","Drought",44.1958333333333,46.9555555555556,0.941226928537624,0
16,"D2","Dublin","2","C1","Dublin2","Control",36.7984375,33.6105902777778,1.09484651105131,224.530735493088
16,"D2","Dublin","2","C2","Dublin2","Control",37.3671875,33.6105902777778,1.11176826087181,224.530735493088
16,"D2","Dublin","2","C3","Dublin2","Control",26.6661458333333,33.6105902777778,0.793385228076881,224.530735493088
16,"D2","Dublin","2","D1","Dublin2","Drought",25.1723958333333,33.6105902777778,0.748942390636219,0
16,"D2","Dublin","2","D2","Dublin2","Drought",17.2911458333333,33.6105902777778,0.514455285980671,0
16,"D2","Dublin","2","D3","Dublin2","Drought",20.5713541666667,33.6105902777778,0.612049773498556,0
16,"D3","Dublin","3","C1","Dublin3","Control",57.2796875,52.9432291666667,1.0819077038101,222.173375607019
16,"D3","Dublin","3","C2","Dublin3","Control",58.5057291666667,52.9432291666667,1.10506537072926,222.173375607019
16,"D3","Dublin","3","C3","Dublin3","Control",43.0442708333333,52.9432291666667,0.813026925460645,222.173375607019
16,"D3","Dublin","3","D1","Dublin3","Drought",18.1666666666667,52.9432291666667,0.343134843730017,0
16,"D3","Dublin","3","D2","Dublin3","Drought",18.5942708333333,52.9432291666667,0.351211498165291,0
16,"D3","Dublin","3","D3","Dublin3","Drought",18.503125,52.9432291666667,0.349489921397724,0
16,"D4","Dublin","4","C1","Dublin4","Control",45.6791666666667,44.2736111111111,1.03174702763748,225.163606643712
16,"D4","Dublin","4","C2","Dublin4","Control",49.1463541666667,44.2736111111111,1.11005976095618,225.163606643712
16,"D4","Dublin","4","C3","Dublin4","Control",37.9953125,44.2736111111111,0.858193211406343,225.163606643712
16,"D4","Dublin","4","D1","Dublin4","Drought",27.8729166666667,44.2736111111111,0.629560498164821,0
16,"D4","Dublin","4","D2","Dublin4","Drought",24.2958333333333,44.2736111111111,0.548765567650657,0
16,"D4","Dublin","4","D3","Dublin4","Drought",11.9458333333333,44.2736111111111,0.269818364337924,0
16,"D5","Dublin","5","C1","Dublin5","Control",84.109375,82.4178819444444,1.02052337448681,223.097031593336
16,"D5","Dublin","5","C2","Dublin5","Control",84.2401041666667,82.4178819444444,1.0221095492778,223.097031593336
16,"D5","Dublin","5","C3","Dublin5","Control",78.9041666666667,82.4178819444444,0.957367076235394,223.097031593336
16,"D5","Dublin","5","D1","Dublin5","Drought",80.990625,82.4178819444444,0.982682678676376,0
16,"D5","Dublin","5","D2","Dublin5","Drought",85.3171875,82.4178819444444,1.03517811289436,0
16,"D5","Dublin","5","D3","Dublin5","Drought",90.5666666666667,82.4178819444444,1.09887156197141,0
16,"L1","Limerick","1","C1","Limerick1","Control",50.8119791666667,50.8373263888889,0.999501405285787,250.567164420965
16,"L1","Limerick","1","C2","Limerick1","Control",54.7223958333333,50.8373263888889,1.07642159256616,250.567164420965
16,"L1","Limerick","1","C3","Limerick1","Control",46.9776041666667,50.8373263888889,0.924077002148055,250.567164420965
