"Day","Site","Region","Farm","Plot","site_ID","treatment","Avg.Moisture","control_mean","Ratio"
16,"D2","Dublin",2,"D3","Dublin2","D",18.6833333333333,30.3555555555556,0.615483162518302
16,"D3","Dublin",3,"D1","Dublin3","D",18.6,48.0925925925926,0.386753946861764
16,"D3","Dublin",3,"D2","Dublin3","D",19.1277777777778,48.0925925925926,0.397728147862919
16,"D3","Dublin",3,"D3","Dublin3","D",18.5333333333333,48.0925925925926,0.38536773199846
16,"D4","Dublin",4,"D1","Dublin4","D",24.7555555555556,35.6537037037037,0.694333350646652
16,"D4","Dublin",4,"D2","Dublin4","D",21.3944444444444,35.6537037037037,0.600062327948891
16,"D4","Dublin",4,"D3","Dublin4","D",11.3555555555556,35.6537037037037,0.318495818833429
16,"D5","Dublin",5,"D1","Dublin5","D",69.1166666666667,65.2777777777778,1.0588085106383
16,"D5","Dublin",5,"D2","Dublin5","D",74.9111111111111,65.2777777777778,1.14757446808511
16,"D5","Dublin",5,"D3","Dublin5","D",78.4444444444444,65.2777777777778,1.20170212765957
16,"L1","Limerick",1,"D1","Limerick1","D",36.8944444444444,49.2296296296296,0.749435750827566
16,"L1","Limerick",1,"D2","Limerick1","D",55.8388888888889,49.2296296296296,1.13425368642793
16,"L1","Limerick",1,"D3","Limerick1","D",31.3944444444444,49.2296296296296,0.637714414685525
16,"L2","Limerick",2,"D1","Limerick2","D",5.7,NA,NA
16,"L2","Limerick",2,"D2","Limerick2","D",NA,NA,NA
16,"L2","Limerick",2,"D3","Limerick2","D",NA,NA,NA
16,"L3","Limerick",3,"D1","Limerick3","D",48.4111111111111,61.1888888888889,0.791174868349374
16,"L3","Limerick",3,"D2","Limerick3","D",20.3555555555556,61.1888888888889,0.332667514072998
16,"L3","Limerick",3,"D3","Limerick3","D",64.3388888888889,61.1888888888889,1.05147993462865
16,"L4","Limerick",4,"D1","Limerick4","D",25.7055555555556,40.5666666666667,0.633662010408107
16,"L4","Limerick",4,"D2","Limerick4","D",32.5611111111111,40.5666666666667,0.802656806354423
